title,location,price(L),rate_persqft,area_insqft,building_status
3 BHK Villa,Bolarum,105.0,4880,2168,Ready to move
3 BHK Apartment,Chandanagar,71.56,5181,1381,Ready to move
3 BHK Apartment,Gopanpally,76.53,4355,1757,Ready to move
3 BHK Apartment,Bolarum,68.53,4895,1400,Ready to move
3 BHK Apartment,Kondapur,81.53,4430,1840,Under Construction
3 BHK Apartment,Sbh Colony,78.5,4435,1770,Ready to move
3 BHK Apartment,Sbh Colony,78.56,4178,1880,Ready to move
3 BHK Apartment,Gachibowli,78.5,4175,1880,Ready to move
3 BHK Apartment,Gajulramaram Kukatpally,76.65,4897,1565,Ready to move
3 BHK Apartment,Lb Nagar,75.2,4154,1810,Under Construction
3 BHK Apartment,Gachibowli,84.56,4471,1891,Under Construction
2 BHK Apartment,Maheshwaram,72.0,4645,1550,Ready to move
3 BHK Apartment,Miyapur,18.68,1160,1610,Ready to move
4 BHK Apartment,Banjara Hills,210.0,4630,4535,Ready to move
2 BHK Independent House,Padmarao Nagar,265.0,13383,1980,Ready to move
2 BHK Independent House,Mahendra Hills,1800.0,100000,1800,Ready to move
2 BHK Independent House,West Marredpally,225.0,11111,2025,Ready to move
5 BHK Villa,Banjara Hills,1800.0,25000,7200,Ready to move
2 BHK Independent House,Padmarao Nagar,320.0,13675,2340,Ready to move
2 BHK Apartment,Neknampur,81.72,6805,1202,Under Construction
2 BHK Apartment,Tellapur,79.73,6200,1286,Ready to move
3 BHK Apartment,Neknampur,103.0,6804,1524,Under Construction
3 BHK Apartment,Kollur,104.0,5699,1825,Under Construction
3 BHK Apartment,Ameenpur,76.78,4799,1600,Under Construction
2 BHK Apartment,Chandanagar,57.48,4999,1150,Under Construction
2 BHK Apartment,Miyapur,53.55,4500,1190,Under Construction
3 BHK Apartment,Serilingampally,148.0,9100,1636,Under Construction
3 BHK Apartment,Serilingampally,136.0,9100,1502,Under Construction
3 BHK Apartment,Serilingampally,149.0,9100,1646,Under Construction
3 BHK Apartment,Serilingampally,177.0,9100,1950,Under Construction
3 BHK Apartment,Serilingampally,153.0,9100,1686,Under Construction
3 BHK Apartment,Serilingampally,171.0,9100,1887,Under Construction
3 BHK Apartment,Serilingampally,172.0,9100,1893,Under Construction
3 BHK Apartment,Serilingampally,136.0,9100,1497,Under Construction
3 BHK Apartment,Serilingampally,172.0,9100,1891,Under Construction
3 BHK Apartment,Serilingampally,136.0,9100,1498,Under Construction
3 BHK Apartment,Serilingampally,144.0,9100,1585,Under Construction
3 BHK Apartment,Serilingampally,168.0,9100,1857,Under Construction
3 BHK Apartment,Serilingampally,169.0,9100,1864,Under Construction
3 BHK Apartment,Bachupally,69.1,4799,1440,Under Construction
2 BHK Apartment,Bachupally,64.06,4799,1335,Under Construction
3 BHK Apartment,Chandanagar,76.78,4799,1600,Under Construction
2 BHK Apartment,Ameenpur,55.18,4799,1150,Under Construction
3 BHK Apartment,Miyapur,75.4,4383,1720,Ready to move
3 BHK Apartment,Miyapur,65.4,3963,1650,Ready to move
2 BHK Apartment,Ameenpur,54.6,4232,1290,Ready to move
3 BHK Independent House,Hayathnagar,67.0,4187,1600,Ready to move
2 BHK Apartment,Chandanagar,55.18,4799,1150,Under Construction
3 BHK Apartment,Ameenpur,76.78,4799,1600,Under Construction
3 BHK Apartment,Nanakramguda,172.0,7600,2270,Under Construction
2 BHK Apartment,Miyapur,68.95,5699,1210,Under Construction
3 BHK Apartment,Miyapur,110.0,5699,1940,Under Construction
3 BHK Apartment,Miyapur,97.73,5699,1715,Under Construction
3 BHK Apartment,Miyapur,92.6,5699,1625,Under Construction
2 BHK Apartment,Miyapur,85.2,5699,1495,Under Construction
2 BHK Apartment,Miyapur,75.79,5699,1330,Under Construction
2 BHK Apartment,Ameenpur,55.18,4799,1150,Under Construction
2 BHK Apartment,Ameenpur,55.18,4799,1150,Under Construction
3 BHK Apartment,Ameenpur,76.78,4799,1600,Under Construction
Residential Plot,Yacharam,17.99,999,1800,New
Residential Plot,Mirkhanpet,20.52,1500,1368,New
Residential Plot,Mirkhanpet,20.87,1388,1503,New
Residential Plot,Mirkhanpet,13.52,1022,1323,New
Residential Plot,Uppal,36.0,2000,1800,New
Residential Plot,Yacharam,20.25,1500,1350,New
Residential Plot,Mirkhanpet,13.52,1022,1323,New
Residential Plot,Ameenpur,20.87,1388,1503,New
Residential Plot,Meerkhanpet,16.56,1022,1620,New
Residential Plot,Tukkuguda,53.4,2222,2403,New
Residential Plot,Meerkhanpet,21.12,1388,1521,New
Residential Plot,Meerkhanpet,53.4,2222,2403,New
Residential Plot,Sadashivpet,7.19,444,1620,New
Residential Plot,Sangareddy,17.99,1333,1350,New
Residential Plot,Kandi,30.59,1888,1620,New
Residential Plot,Shankarpalli,24.0,1777,1350,New
Residential Plot,Nandigama,37.49,2777,1350,New
Residential Plot,Sangareddy,19.19,1333,1440,New
Residential Plot,Rudraram,25.49,1888,1350,New
Residential Plot,Zaheerabad,60.0,1666,3600,New
Residential Plot,Mirkhanpet,341.0,15551,2196,Resale
Residential Plot,Yacharam,18.0,1212,1485,New
Residential Plot,Maheshwaram,26.96,1610,1674,New
Residential Plot,Mirkhanpet,43.81,1555,2817,Resale
Residential Plot,Mirkhanpet,67.89,1555,4365,Resale
Residential Plot,Sangareddy,27.0,2000,1350,New
Residential Plot,Mansanpally,25.22,1444,1746,New
Residential Plot,Meerkhanpet,21.71,1444,1503,New
Residential Plot,Kandi,399.0,22222,1800,New
Residential Plot,Meerkhanpet,11.21,1055,1062,New
Residential Plot,Mansanpally,21.84,1444,1512,New
Residential Plot,Sangareddy,29.99,2222,1350,New
Residential Plot,Sadashivpet,9.99,555,1800,New
Residential Plot,Mirkhanpet,27.99,1555,1800,Resale
Residential Plot,Mirkhanpet,37.37,1555,2403,Resale
Residential Plot,Mirkhanpet,35.69,1555,2295,Resale
Residential Plot,Mirkhanpet,31.07,1555,1998,Resale
Residential Plot,Mirkhanpet,31.07,1555,1998,Resale
Residential Plot,Mirkhanpet,31.07,1414,2196,Resale
Residential Plot,Mirkhanpet,31.07,1414,2196,Resale
Residential Plot,Sadashivpet,14.0,915,1530,New
Residential Plot,Shadnagar,27.0,2000,1350,New
Residential Plot,Yacharam,30.55,1166,2619,New
Residential Plot,Kadthal,17.39,1288,1350,New
Residential Plot,Yadagirigutta,18.89,1399,1350,New
Residential Plot,Yadagirigutta,11.84,877,1350,New
Residential Plot,Yadagirigutta,14.83,989,1500,New
Residential Plot,Yadagirigutta,13.64,1011,1350,New
Residential Plot,Yadagirigutta,13.64,1011,1350,New
Residential Plot,Wangapalli,18.79,1044,1800,New
Residential Plot,Yadagirigutta,18.79,1044,1800,New
Residential Plot,Yadagirigutta,20.51,1367,1500,New
Residential Plot,Yadagirigutta,15.59,1155,1350,New
Residential Plot,Sangareddy,17.83,1320,1350,New
Residential Plot,Shadnagar,36.79,2044,1800,New
Residential Plot,Shadnagar,27.59,2044,1350,New
Residential Plot,Shamshabad Road,23.39,1444,1620,New
Residential Plot,Shamshabad,25.99,1444,1800,New
Residential Plot,Shamshabad,44.0,2444,1800,New
Residential Plot,Eklaskhanpeta,15.0,1010,1485,New
Residential Plot,Shadnagar,15.72,944,1665,New
Residential Plot,Shadnagar,113.0,9444,1197,New
Residential Plot,Shadnagar,34.44,1444,2385,New
Residential Plot,Meerkhanpet,29.0,1611,1800,New
Residential Plot,Meerkhanpet,15.0,1149,1305,New
Residential Plot,Nandiwanaparthy,16.5,1111,1485,New
Residential Plot,Meerkhanpet,29.0,1611,1800,New
Residential Plot,Tukkuguda,56.0,2592,2160,New
Residential Plot,Yadagirigutta,25.61,1555,1647,New
Residential Plot,Yadagirigutta,49.69,1555,3195,New
Residential Plot,Sadashivpet,26.0,1444,1800,New
Residential Plot,Sangareddy,44.0,2444,1800,New
Residential Plot,Bhuvanagiri,2.5,185,1350,New
Residential Plot,Adibatla,40.4,2777,1455,New
Residential Plot,Srisailam Highway,25.0,1388,1800,New
Residential Plot,Patancheru,75.48,3777,1998,New
Residential Plot,Patancheru,68.0,3777,1800,New
Residential Plot,Sangareddy,66.5,2111,3150,New
Residential Plot,Sangareddy,38.0,2111,1800,New
Residential Plot,Mirkhanpet,25.0,1388,1800,New
Residential Plot,Tukkuguda,39.99,2222,1800,New
Residential Plot,Mirkhanpet,21.71,1444,1503,New
Residential Plot,Mirkhanpet,130.0,10555,1233,New
Residential Plot,Mirkhanpet,11.21,9500,118,New
Residential Plot,Mansanpally,25.22,1444,1746,New
Residential Plot,Mansanpally,21.84,1444,1512,New
Residential Plot,Manikonda,50.49,6047,835,New
Residential Plot,Begumpet Flyover,17.36,1285,1350,New
Residential Plot,Mirkhanpet,16.27,10500,155,New
Residential Plot,Kadthal,26.1,14500,180,New
Residential Plot,Mirkhanpet,16.9,10500,161,New
Residential Plot,Mirkhanpet,16.17,10500,154,New
Residential Plot,Maheshwaram,23.92,14500,165,New
Residential Plot,Maheshwaram,26.1,14500,180,New
Residential Plot,Kadthal,21.89,14500,151,New
Residential Plot,Kadthal,20.44,14500,141,New
Residential Plot,Narepally,80.0,4444,1800,Resale
Residential Plot,Ibrahimpatnam,18.0,1333,1350,New
Residential Plot,Bhongir,10.8,1000,1080,New
Residential Plot,Yadagirigutta,5.0,459,1089,New
Residential Plot,Kondakal,80.0,2222,3600,Resale
Residential Plot,Gundlapochampally,93.0,34831,267,Resale
Residential Plot,Nandikandi,22.0,1481,1485,New
Residential Plot,Shankarpalli,44.0,2222,1980,Resale
Residential Plot,Sultanpur,62.7,3333,1881,New
Residential Plot,Mirkhanpet,27.0,1500,1800,New
Residential Plot,Nandigam,135.0,4285,3150,Resale
Residential Plot,Sangareddy,30.0,2020,1485,New
Residential Plot,Maheshwaram,28.8,1600,1800,New
Residential Plot,Maheshwaram,31.68,1600,1980,New
Residential Plot,Maheshwaram,25.92,1600,1620,New
Residential Plot,Maheshwaram,53.28,1600,3330,New
Residential Plot,Maheshwaram,37.44,1600,2340,New
Residential Plot,Maheshwaram,24.48,1600,1530,New
Residential Plot,Mirkhanpet,20.65,1500,1377,New
Residential Plot,Mansanpally,16.32,755,2160,New
Residential Plot,Medchal,70.0,3889,1800,New
Residential Plot,Medchal,105.0,3889,2700,New
Residential Plot,Medchal,64.05,3889,1647,New
Residential Plot,Medchal,52.5,3889,1350,New
Residential Plot,Yacharam,20.12,1221,1647,New
Residential Plot,Yacharam,20.12,1221,1647,New
Residential Plot,Yacharam,20.12,1221,1647,New
Residential Plot,Yacharam,20.12,1221,1647,New
Residential Plot,Yacharam,20.12,1221,1647,New
Residential Plot,Kamkole,22.0,1222,1800,Resale
Residential Plot,Shadnagar,12.0,1136,1056,New
Residential Plot,Patancheru,30.25,2864,1056,New
Residential Plot,Jhangir Pet,23.1,2187,1056,New
Residential Plot,Shadnagar,10.27,972,1056,New
Residential Plot,Shadnagar,13.61,1288,1056,New
Residential Plot,Sadasivpet,4.41,417,1056,New
Residential Plot,Shadnagar,9.99,946,1056,New
Residential Plot,Yadadri Colony Road,16.5,611,2700,New
Residential Plot,Sadashivpet,14.5,1103,1314,New
Residential Plot,Sadashivpet,12.5,841,1485,New
Residential Plot,Amangal,11.0,611,1800,New
Residential Plot,Shadnagar,11.28,1068,1056,New
Residential Plot,Shadnagar,10.92,1034,1056,New
Residential Plot,Bachupally,22.0,2083,1056,New
Residential Plot,Choutuppal,32.0,1777,1800,New
Residential Plot,Ramoji Film City,32.0,1777,1800,New
Residential Plot,Choutuppal,32.0,1777,1800,New
Residential Plot,Kothur,16.0,734,2178,New
Residential Plot,Shamshabad,16.0,734,2178,New
Residential Plot,Shadnagar,16.0,734,2178,New
Residential Plot,Shadnagar,32.0,12030,266,New
Residential Plot,Nandikandi,30.0,1821,1647,New
Residential Plot,Nandigam,75.0,3787,1980,Resale
Residential Plot,Sultanpur,46.0,2555,1800,New
Residential Plot,Sadashivpet,58.0,2148,2700,New
Residential Plot,Shankarpalli,55.0,3055,1800,Resale
Residential Plot,Rudraram,55.44,3666,1512,New
Residential Plot,Nandikandi,42.0,1555,2700,Resale
Residential Plot,Nandikandi,25.0,1388,1800,Resale
Residential Plot,Nandikandi,32.0,1777,1800,Resale
Residential Plot,Kadthal,10.0,555,1800,New
Residential Plot,Adibatla,31.05,1500,2070,New
Residential Plot,Shankarpalli,48.4,889,5445,New
Residential Plot,Shankarpalli,24.88,889,2799,New
Residential Plot,Mansanpally,76.74,2777,2763,New
Residential Plot,Mansanpally,84.99,2777,3060,New
Residential Plot,Mansanpally,59.99,2777,2160,New
Residential Plot,Mansanpally,66.74,2777,2403,New
Residential Plot,Mirkhanpet,40.87,1555,2628,Resale
Residential Plot,Mirkhanpet,54.45,1555,3501,Resale
Residential Plot,Mirkhanpet,43.53,1555,2799,Resale
Residential Plot,Mirkhanpet,43.53,1555,2799,Resale
Residential Plot,Mirkhanpet,42.27,1555,2718,Resale
Residential Plot,Mirkhanpet,27.99,1555,1800,Resale
Residential Plot,Mirkhanpet,37.37,1555,2403,Resale
Residential Plot,Mirkhanpet,35.69,1555,2295,Resale
Residential Plot,Mirkhanpet,31.07,1555,1998,Resale
Residential Plot,Mirkhanpet,31.07,1555,1998,Resale
Residential Plot,Mirkhanpet,34.15,1555,2196,Resale
Residential Plot,Mirkhanpet,34.15,1555,2196,Resale
Residential Plot,Mirkhanpet,43.81,1555,2817,Resale
Residential Plot,Mirkhanpet,67.89,1555,4365,Resale
Residential Plot,Nandiwanaparthy,18.14,10999,165,New
Residential Plot,Yacharam,26.28,11045,238,New
Residential Plot,Abids,45.0,4261,1056,Resale
Residential Plot,Kothur,23.7,2244,1056,New
Residential Plot,Abids,150.0,2316,6494,Resale
Residential Plot,Bachupally,31.95,3025,1056,New
Residential Plot,Rachloor,31.2,2954,1056,New
Residential Plot,Batasingaram,6.41,607,1056,New
Residential Plot,Abids,48.0,4545,1056,Resale
Residential Plot,Maheshwaram,28.0,1555,1800,New
Residential Plot,Mucherla,11.32,833,1359,New
Residential Plot,Yadagirigutta,8.5,629,1350,New
Residential Plot,Mirkhanpet,14.92,833,1791,New
Residential Plot,Mirkhanpet,14.25,833,1710,New
Residential Plot,Mirkhanpet,13.35,833,1602,New
Residential Plot,Mansanpally,22.36,1444,1548,New
Residential Plot,Mansanpally,18.72,1444,1296,New
Residential Plot,Mansanpally,18.33,1444,1269,New
Residential Plot,Mirkhanpet,22.5,833,2700,New
Residential Plot,Mirkhanpet,18.22,833,2187,New
Residential Plot,Nh765,26.46,2505,1056,New
Residential Plot,Mansanpally,28.6,1444,1980,New
Residential Plot,Mansanpally,27.82,1444,1926,New
Residential Plot,Mansanpally,27.43,1444,1899,New
Residential Plot,Nh765,26.46,2505,1056,New
Residential Plot,Mansanpally,27.3,1444,1890,New
Residential Plot,Mansanpally,26.91,1444,1863,New
Residential Plot,Mansanpally,23.27,1444,1611,New
Residential Plot,Meerkhanpet,18.44,944,1953,New
Residential Plot,Meerkhanpet,34.42,944,3645,New
Residential Plot,Meerkhanpet,33.06,944,3501,New
Residential Plot,Yadagirigutta,7.49,555,1350,New
Residential Plot,Meerkhanpet,11.02,833,1323,New
Residential Plot,Meerkhanpet,17.0,944,1800,New
Residential Plot,Meerkhanpet,20.4,944,2160,New
Residential Plot,Abids,4.5,426,1056,New
Residential Plot,Mirkhanpet,20.57,944,2178,New
Residential Plot,Mirkhanpet,19.97,944,2115,New
Residential Plot,Mirkhanpet,15.3,944,1620,New
Residential Plot,Nandiwanaparthy,15.67,1055,1485,New
Residential Plot,Kompally,79.0,5486,1440,Resale
Residential Plot,Maheshwaram,24.92,1555,1602,New
Residential Plot,Maheshwaram,22.54,1555,1449,New
Residential Plot,Indresham,31.36,1777,1764,New
Residential Plot,Muthangi,45.0,3333,1350,New
Residential Plot,Sultanpur,48.36,2888,1674,New
Residential Plot,Peddapur,38.0,2724,1395,New
Residential Plot,Peddapur,46.0,2555,1800,New
Residential Plot,Kadthal,19.11,1444,1323,New
Residential Plot,Maheshwaram,32.94,2000,1647,New
Residential Plot,Shadnagar,8.32,556,1494,New
Residential Plot,Kondapur,598.0,10555,5670,Resale
Residential Plot,Mirkhanpet,25.17,855,2943,New
Residential Plot,Mirkhanpet,13.7,855,1602,New
Residential Plot,Mirkhanpet,12.7,855,1485,New
Residential Plot,Mirkhanpet,13.62,855,1593,New
Residential Plot,Mirkhanpet,14.16,855,1656,New
Residential Plot,Mirkhanpet,14.93,855,1746,New
Residential Plot,Bhuvanagiri,31.2,1444,2160,New
Residential Plot,Kothur,54.0,3000,1800,Resale
Residential Plot,Mirkhanpet,13.62,855,1593,New
Residential Plot,Mucherla,12.7,855,1485,New
Residential Plot,Mirkhanpet,31.07,1555,1998,Resale
Residential Plot,Mirkhanpet,34.15,1555,2196,New
Residential Plot,Mirkhanpet,34.15,1555,2196,New
Residential Plot,Mirkhanpet,43.81,1555,2817,Resale
Residential Plot,Mirkhanpet,67.89,1555,4365,New
Residential Plot,Mirkhanpet,35.27,1555,2268,Resale
Residential Plot,Mirkhanpet,56.69,1555,3645,Resale
Residential Plot,Mirkhanpet,27.99,1555,1800,Resale
Residential Plot,Mirkhanpet,27.99,1555,1800,Resale
Residential Plot,Mansanpally,21.84,1444,1512,New
Residential Plot,Mansanpally,25.22,1444,1746,New
Residential Plot,Sadashivpet,18.0,1333,1350,New
Residential Plot,Yadagirigutta,10.0,1111,900,New
Residential Plot,Yadagirigutta,5.0,459,1089,New
Residential Plot,Sangareddy,21.59,1499,1440,New
Residential Plot,Sadashivpet,12.49,555,2250,New
Residential Plot,Yacharam,15.4,777,1980,New
Residential Plot,Dundigal,36.75,2777,1323,New
Residential Plot,Yacharam,20.12,1221,1647,New
Residential Plot,Yacharam,20.12,1221,1647,New
Residential Plot,Bibinagar,20.92,1500,1395,New
Residential Plot,Mirkhanpet,15.92,999,1593,New
Residential Plot,Mirkhanpet,12.24,800,1530,New
Residential Plot,Shadnagar,33.11,2007,1650,New
Residential Plot,Kompally,50.0,2777,1800,New
Residential Plot,Medchal,50.0,2777,1800,New
Residential Plot,Nandigam,60.0,3333,1800,New
Residential Plot,Shankarpalli,60.0,3333,1800,New
Residential Plot,Ravalkole,40.0,2222,1800,New
Residential Plot,Shadnagar,27.75,2055,1350,New
Residential Plot,Ghatkesar,16.69,1111,1503,New
Residential Plot,Yadagirigutta,15.59,1155,1350,New
Residential Plot,Yadagirigutta,20.51,1243,1650,New
Residential Plot,Wangapalli,20.51,1519,1350,New
Residential Plot,Yadagirigutta,20.51,1519,1350,New
Residential Plot,Yadagirigutta,18.59,1377,1350,New
Residential Plot,Mankhal,47.99,2222,2160,New
Residential Plot,Nandiwanaparthy,25.19,1111,2268,New
Residential Plot,Nandiwanaparthy,18.04,1055,1710,New
Residential Plot,Nandiwanaparthy,22.18,1458,1521,New
Residential Plot,Kandukur,145.0,2666,5471,New
Residential Plot,Kandukur,287.0,2666,10800,New
Residential Plot,Kandukur,117.0,2666,4400,New
Residential Plot,Kandukur,86.68,2666,3251,New
Residential Plot,Kandukur,119.0,2666,4500,New
Residential Plot,Srisailam Highway,16.0,1515,1056,New
Residential Plot,Srisailam Highway,25.0,2367,1056,New
Residential Plot,Srisailam Highway,16.7,1581,1056,New
Residential Plot,Srisailam Highway,15.43,1461,1056,New
Residential Plot,Sadasivpet,2.5,236,1056,New
Residential Plot,Srisailam Highway,13.87,1313,1056,New
Residential Plot,Srisailam Highway,16.5,1562,1056,New
Residential Plot,Yadagirigutta,6.0,555,1080,New
Residential Plot,Meerkhanpet,21.28,1555,1368,New
Residential Plot,Meerkhanpet,26.0,1444,1800,New
Residential Plot,Shadnagar,11.0,1041,1056,New
Residential Plot,Shadnagar,13.5,1278,1056,New
Residential Plot,Shadnagar,12.21,1156,1056,New
Residential Plot,Shadnagar,12.21,1156,1056,New
Residential Plot,Bachupally,23.4,2215,1056,New
Residential Plot,Indresham,31.36,1777,1764,New
Residential Plot,Muthangi,45.0,3333,1350,New
Residential Plot,Sultanpur,48.36,2888,1674,New
Residential Plot,Peddapur,38.0,2724,1395,New
Residential Plot,Peddapur,46.0,2555,1800,New
Residential Plot,Kadthal,19.11,1444,1323,New
Residential Plot,Maheshwaram,32.94,2000,1647,New
Residential Plot,Shadnagar,8.32,556,1494,New
Residential Plot,Kondapur,598.0,10555,5670,Resale
Residential Plot,Mirkhanpet,25.17,855,2943,New
Residential Plot,Mirkhanpet,13.7,855,1602,New
Residential Plot,Mirkhanpet,12.7,855,1485,New
Residential Plot,Mirkhanpet,13.62,855,1593,New
Residential Plot,Mirkhanpet,14.16,855,1656,New
Residential Plot,Mirkhanpet,14.93,855,1746,New
Residential Plot,Bhuvanagiri,31.2,1444,2160,New
Residential Plot,Kothur,54.0,3000,1800,Resale
Residential Plot,Mirkhanpet,13.62,855,1593,New
Residential Plot,Mucherla,12.7,855,1485,New
Residential Plot,Mirkhanpet,11.62,855,1359,New
Residential Plot,Mirkhanpet,15.86,1055,1503,New
Residential Plot,Mirkhanpet,20.9,1055,1980,New
Residential Plot,Mirkhanpet,20.71,1055,1962,New
Residential Plot,Mirkhanpet,19.0,1055,1800,New
Residential Plot,Mirkhanpet,17.38,1055,1647,New
Residential Plot,Mirkhanpet,17.76,1055,1683,New
Residential Plot,Mirkhanpet,17.1,1055,1620,New
Residential Plot,Mirkhanpet,25.36,1055,2403,New
Residential Plot,Mirkhanpet,21.28,1055,2016,New
Residential Plot,Mirkhanpet,21.09,1055,1998,New
Residential Plot,Mucherla,12.07,888,1359,New
Residential Plot,Mucherla,11.75,888,1323,New
Residential Plot,Mirkhanpet,14.39,888,1620,New
Residential Plot,Mucherla,14.15,888,1593,New
Residential Plot,Mucherla,14.23,888,1602,New
Residential Plot,Mirkhanpet,13.19,888,1485,New
Residential Plot,Mucherla,15.91,888,1791,New
